route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
105,WK,110482045,Central Park,0, 105  2,953087
105,WK,110482046,Central Park,0, 105  1,953087
105,WK,110482047,Central Park,0, 105  4,953087
105,WK,110482048,Central Park,0, 105  8,953087
105,WK,110482049,Central Park,0, 105  2,953087
105,WK,110482050,Central Park,0, 105  3,953087
105,WK,110482051,Central Park,0, 105  3,953086
105,WK,110482052,Central Park,0, 105  2,953086
105,WK,110482053,Central Park,0, 105  1,953086
105,WK,110482054,Central Park,0, 105  6,953086
105,WK,110482055,Central Park,0, 105  4,953086
105,WK,110482056,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482057,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482058,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482059,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482060,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482061,Ulster Tufts via Havana,1, 105 31,953090
105,WK,110482062,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482063,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482064,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482065,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482066,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482067,Ulster Tufts via Havana,1, 105 31,953090
105,WK,110482068,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482069,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482070,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482071,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482072,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482073,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482074,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482075,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482076,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482077,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482078,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482079,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482080,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482081,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482082,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482083,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482084,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482085,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482086,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482087,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482088,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482089,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482090,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482091,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482092,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482093,Ulster Tufts via Havana,1, 105 31,953090
105,WK,110482094,Ulster Tufts via Havana,1, 105  5,953090
105,WK,110482095,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482096,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482097,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482098,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482099,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482100,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482101,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482102,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482103,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482104,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482105,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482106,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482107,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482108,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482109,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482110,Ulster Tufts via Havana,1, 105  9,953090
105,WK,110482111,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482112,Ulster Tufts via Havana,1, 105  7,953090
105,WK,110482113,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482114,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482115,Ulster Tufts via Havana,1, 105  6,953090
105,WK,110482116,Ulster Tufts via Havana,1, 105  4,953090
105,WK,110482117,Ulster Tufts via Havana,1, 105  1,953090
105,WK,110482118,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482119,Ulster Tufts via Havana,1, 105  2,953090
105,WK,110482120,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482121,Ulster Tufts via Havana,1, 105  8,953090
105,WK,110482122,Ulster Tufts via Havana,1, 105  3,953090
105,WK,110482123,Ulster Tufts via Havana,1, 105  3,953090
11,SA,110482124,Centrepoint via Mississippi,0,  11  5,953094
11,SA,110482125,Centrepoint via Mississippi,0,  11  3,953096
11,SA,110482126,Centrepoint via Mississippi,0,  11  6,953096
11,SA,110482127,Centrepoint via Mississippi,0,  11  4,953096
11,SA,110482128,Centrepoint via Mississippi,0,  11  5,953096
11,SA,110482129,Centrepoint via Mississippi,0,  11  2,953096
11,SA,110482130,Centrepoint via Mississippi,0,  11  7,953096
11,SA,110482131,Centrepoint via Mississippi,0,  11  1,953096
11,SA,110482132,Centrepoint via Mississippi,0,  11  3,953096
11,SA,110482133,Centrepoint via Mississippi,0,  11  6,953096
11,SA,110482134,Centrepoint via Mississippi,0,  11  5,953095
11,SA,110482135,Centrepoint via Mississippi,0,  11  2,953095
11,SA,110482136,Centrepoint via Mississippi,0,  11  7,953095
11,SA,110482137,Centrepoint via Mississippi,0,  11  1,953095
11,SA,110482138,Centrepoint via Mississippi,0,  11  5,953095
11,SA,110482139,Centrepoint via Mississippi,0,  11  2,953096
11,SA,110482140,Centrepoint via Mississippi,0,  11  7,953096
11,SA,110482141,Centrepoint via Mississippi,0,  11  1,953096
11,SA,110482142,Centrepoint via Mississippi,0,  11  6,953096
11,SA,110482143,Centrepoint via Mississippi,0,  11  4,953096
11,SA,110482144,Centrepoint via Mississippi,0,  11  5,953096
11,SA,110482145,Centrepoint via Mississippi,0,  11  2,953096
11,SA,110482146,Centrepoint via Mississippi,0,  11  7,953096
11,SA,110482147,Centrepoint via Mississippi,0,  11  1,953096
11,SA,110482148,Centrepoint via Mississippi,0,  11  3,953096
11,SA,110482149,Centrepoint via Mississippi,0,  11  6,953096
11,SA,110482150,Centrepoint via Mississippi,0,  11  4,953096
11,SA,110482151,Centrepoint via Mississippi,0,  11  2,953094
11,SA,110482152,Centrepoint via Mississippi,0,  11  4,953096
11,SA,110482153,Centrepoint via Mississippi,0,  11  2,953094
11,SA,110482154,Centrepoint via Mississippi,0,  11  5,953094
11,SA,110482155,Centrepoint via Mississippi,0,  11  1,953096
11,SA,110482156,Broadway Stn,1,  11  4,953100
11,SA,110482157,Lakewood Commons,1,  11  5,953102
11,SA,110482158,Lakewood Commons,1,  11  6,953102
11,SA,110482159,Lakewood Commons,1,  11  4,953102
11,SA,110482160,Lakewood Commons,1,  11  1,953102
11,SA,110482161,Lakewood Commons,1,  11  3,953102
11,SA,110482162,Lakewood Commons via Mosier Pl,1,  11  1,953101
11,SA,110482163,Lakewood Commons via Mosier Pl,1,  11  5,953101
11,SA,110482164,Lakewood Commons via Mosier Pl,1,  11  2,953101
11,SA,110482165,Lakewood Commons via Mosier Pl,1,  11  7,953101
11,SA,110482166,Lakewood Commons,1,  11  1,953102
11,SA,110482167,Lakewood Commons,1,  11  3,953102
11,SA,110482168,Lakewood Commons,1,  11  2,953102
11,SA,110482169,Lakewood Commons,1,  11  6,953102
11,SA,110482170,Lakewood Commons,1,  11  7,953102
11,SA,110482171,Lakewood Commons,1,  11  4,953102
11,SA,110482172,Lakewood Commons,1,  11  1,953102
11,SA,110482173,Lakewood Commons,1,  11  5,953102
11,SA,110482174,Lakewood Commons,1,  11  3,953102
11,SA,110482175,Lakewood Commons,1,  11  2,953102
11,SA,110482176,Lakewood Commons,1,  11  6,953102
11,SA,110482177,Lakewood Commons,1,  11  7,953102
11,SA,110482178,Lakewood Commons,1,  11  4,953102
11,SA,110482179,Lakewood Commons,1,  11  1,953102
11,SA,110482180,Lakewood Commons,1,  11  5,953102
11,SA,110482181,Lakewood Commons,1,  11  3,953102
11,SA,110482182,Broadway Stn,1,  11  7,953100
11,SA,110482183,Lakewood Commons,1,  11  2,953102
11,SA,110482184,Broadway Stn,1,  11  5,953100
11,SA,110482185,Broadway Stn,1,  11  2,953100
11,SA,110482186,Broadway Stn,1,  11  5,953100
11,SA,110482187,Broadway Stn,1,  11  2,953100
11,SU,110482188,Centrepoint via Mississippi,0,  11  2,953095
11,SU,110482189,Centrepoint via Mississippi,0,  11  4,953096
11,SU,110482190,Centrepoint via Mississippi,0,  11  3,953096
11,SU,110482191,Centrepoint via Mississippi,0,  11  1,953096
11,SU,110482192,Centrepoint via Mississippi,0,  11  2,953096
11,SU,110482193,Centrepoint via Mississippi,0,  11  4,953096
11,SU,110482194,Centrepoint via Mississippi,0,  11  3,953096
11,SU,110482195,Centrepoint via Mississippi,0,  11  1,953096
11,SU,110482196,Centrepoint via Mississippi,0,  11  2,953096
11,SU,110482197,Centrepoint via Mississippi,0,  11  4,953096
11,SU,110482198,Centrepoint via Mississippi,0,  11  3,953094
11,SU,110482199,Centrepoint via Mississippi,0,  11  1,953094
11,SU,110482200,Centrepoint via Mississippi,0,  11  2,953094
11,SU,110482201,Centrepoint via Mississippi,0,  11  1,953094
11,SU,110482202,Centrepoint via Mississippi,0,  11  2,953094
11,SU,110482203,Centrepoint via Mississippi,0,  11  4,953094
11,SU,110482204,Centrepoint via Mississippi,0,  11  2,953094
11,SU,110482205,Lakewood Commons,1,  11  1,953102
11,SU,110482206,Broadway Stn,1,  11  4,953100
11,SU,110482207,Lakewood Commons via Mosier Pl,1,  11  3,953101
11,SU,110482208,Lakewood Commons,1,  11  1,953102
11,SU,110482209,Lakewood Commons,1,  11  2,953102
11,SU,110482210,Lakewood Commons,1,  11  4,953102
11,SU,110482211,Lakewood Commons,1,  11  3,953102
11,SU,110482212,Lakewood Commons,1,  11  1,953102
11,SU,110482213,Lakewood Commons,1,  11  2,953102
11,SU,110482214,Lakewood Commons,1,  11  4,953102
11,SU,110482215,Lakewood Commons,1,  11  3,953102
11,SU,110482216,Lakewood Commons,1,  11  2,953102
11,SU,110482217,Broadway Stn,1,  11  1,953100
11,SU,110482218,Broadway Stn,1,  11  2,953100
11,SU,110482219,Broadway Stn,1,  11  4,953100
11,SU,110482220,Broadway Stn,1,  11  2,953100
11,SU,110482221,Broadway Stn,1,  11  1,953100
11,WK,110482222,Quebec St 73 Stapleton,0,  0L 83,953093
11,WK,110482223,Havana,0,122X 19,953092
11,WK,110482224,Centrepoint via Mississippi,0,  11  8,953096
11,WK,110482225,Centrepoint via Mississippi,0,  11 84,953094
11,WK,110482226,Centrepoint via Mississippi,0,  11 22,953094
11,WK,110482227,Centrepoint via Mississippi,0,  11 31,953094
11,WK,110482228,Centrepoint via Mississippi,0,  11  6,953096
11,WK,110482229,Centrepoint via Mississippi,0,  11  5,953095
11,WK,110482230,Centrepoint via Mississippi,0,  11  2,953095
11,WK,110482231,Centrepoint via Mississippi,0,  11  9,953095
11,WK,110482232,Centrepoint via Mississippi,0,  11  3,953095
11,WK,110482233,Centrepoint via Mississippi,0,  11  5,953095
11,WK,110482234,Centrepoint via Mississippi,0,  11  4,953096
11,WK,110482235,Centrepoint via Mississippi,0,  11  2,953096
11,WK,110482236,Centrepoint via Mississippi,0,  11  6,953096
11,WK,110482237,Centrepoint via Mississippi,0,  11  9,953096
11,WK,110482238,Centrepoint via Mississippi,0,  11  8,953096
11,WK,110482239,Centrepoint via Mississippi,0,  11  1,953096
11,WK,110482240,Centrepoint via Mississippi,0,  11  3,953096
11,WK,110482241,Centrepoint via Mississippi,0,  11  5,953096
11,WK,110482242,Centrepoint via Mississippi,0,  11  4,953096
11,WK,110482243,Centrepoint via Mississippi,0,  11  2,953091
11,WK,110482244,Centrepoint via Mississippi,0,  11  6,953096
11,WK,110482245,Centrepoint via Mississippi,0,  11  9,953096
11,WK,110482246,Centrepoint via Mississippi,0,  11  8,953096
11,WK,110482247,Centrepoint via Mississippi,0,  11  1,953096
11,WK,110482248,Centrepoint via Mississippi,0,  11  3,953096
11,WK,110482249,Centrepoint via Mississippi,0,  11  5,953096
11,WK,110482250,Centrepoint via Mississippi,0,  11  4,953096
11,WK,110482251,Centrepoint via Mississippi,0,  11  2,953096
11,WK,110482252,Centrepoint via Mississippi,0,  11  6,953096
11,WK,110482253,Centrepoint via Mississippi,0,  11  9,953096
11,WK,110482254,Centrepoint via Mississippi,0,  11  1,953096
11,WK,110482255,Centrepoint via Mississippi,0,  11  3,953096
11,WK,110482256,Centrepoint via Mississippi,0,  11  5,953096
11,WK,110482257,Centrepoint via Mississippi,0,  11  4,953096
11,WK,110482258,Centrepoint via Mississippi,0,  11  2,953096
11,WK,110482259,Centrepoint via Mississippi,0,  11 21,953096
11,WK,110482260,Centrepoint via Mississippi,0,  11  3,953094
11,WK,110482261,Broadway Stn,1,  11 82,953098
11,WK,110482262,Broadway Stn,1,  11 80,953099
11,WK,110482263,Lakewood Commons via Mosier Pl,1,  11  8,953101
11,WK,110482264,Lakewood Commons,1,  11  2,953102
11,WK,110482265,Broadway Stn,1,  11  3,953100
11,WK,110482266,Lakewood Commons via Mosier Pl,1,  11  5,953101
11,WK,110482267,Lakewood Commons via Mosier Pl,1,  11  2,953101
11,WK,110482268,Lakewood Commons via Mosier Pl,1,  11  9,953101
11,WK,110482269,Lakewood Commons,1,  11  1,953102
11,WK,110482270,Lakewood Commons,1,  11  3,953102
11,WK,110482271,Lakewood Commons,1,  11  5,953102
11,WK,110482272,Lakewood Commons,1,  11  4,953102
11,WK,110482273,Lakewood Commons,1,  11  2,953102
11,WK,110482274,Lakewood Commons,1,  11  6,953102
11,WK,110482275,Lakewood Commons,1,  11  9,953102
11,WK,110482276,Lakewood Commons,1,  11  8,953102
11,WK,110482277,Lakewood Commons,1,  11  1,953102
11,WK,110482278,Lakewood Commons,1,  11  3,953102
11,WK,110482279,Lakewood Commons,1,  11  5,953102
11,WK,110482280,Lakewood Commons,1,  11  4,953102
11,WK,110482281,Lakewood Commons,1,  11  2,953102
11,WK,110482282,Lakewood Commons,1,  11  6,953102
11,WK,110482283,Lakewood Commons,1,  11  9,953102
11,WK,110482284,Lakewood Commons,1,  11  8,953102
11,WK,110482285,Lakewood Commons,1,  11  1,953102
11,WK,110482286,Lakewood Commons,1,  11  3,953102
11,WK,110482287,Lakewood Commons,1,  11  5,953102
11,WK,110482288,Lakewood Commons,1,  11  4,953102
11,WK,110482289,Lakewood Commons,1,  11  2,953102
11,WK,110482290,Lakewood Commons,1,  11  6,953102
11,WK,110482291,Lakewood Commons,1,  11  9,953102
11,WK,110482292,Broadway Stn,1,  11 21,953100
11,WK,110482293,Lakewood Commons,1,  11  8,953102
11,WK,110482294,Broadway Stn,1,  11 22,953100
11,WK,110482295,Lakewood Commons,1,  11  1,953102
11,WK,110482296,Lakewood Commons,1,  11  3,953102
11,WK,110482297,Lakewood Commons,1,  11  5,953102
11,WK,110482298,Lakewood Commons,1,  11  4,953102
11,WK,110482299,Broadway Stn,1,  11  9,953100
112,SA,110482300,106th & Melody,0, 112  1,953104
112,SA,110482301,106th & Melody,0, 112  1,953104
112,SA,110482302,106th & Melody,0, 112  1,953104
112,SA,110482303,106th & Melody,0, 112  1,953104
112,SA,110482304,106th & Melody,0, 112  1,953104
112,SA,110482305,106th & Melody,0, 112  1,953104
112,SA,110482306,106th & Melody,0, 112  1,953104
112,SA,110482307,106th & Melody,0, 112  1,953104
112,SA,110482308,106th & Melody,0, 112  1,953104
112,SA,110482309,106th & Melody,0, 112  1,953104
112,SA,110482310,106th & Melody,0, 112  1,953104
112,SA,110482311,106th & Melody,0, 112  1,953104
112,SA,110482312,US36 & Broomfield,1, 112  1,953108
112,SA,110482313,US36 & Broomfield,1, 112  1,953108
112,SA,110482314,US36 & Broomfield,1, 112  1,953108
112,SA,110482315,US36 & Broomfield,1, 112  1,953108
112,SA,110482316,US36 & Broomfield,1, 112  1,953108
112,SA,110482317,US36 & Broomfield,1, 112  1,953108
112,SA,110482318,US36 & Broomfield,1, 112  1,953108
112,SA,110482319,US36 & Broomfield,1, 112  1,953108
112,SA,110482320,US36 & Broomfield,1, 112  1,953108
112,SA,110482321,US36 & Broomfield,1, 112  1,953108
112,SA,110482322,US36 & Broomfield,1, 112  1,953108
112,SA,110482323,US36 & Broomfield,1, 112  1,953108
112,SU,110482324,106th & Melody,0, 112  1,953104
112,SU,110482325,106th & Melody,0, 112  1,953104
112,SU,110482326,106th & Melody,0, 112  1,953104
112,SU,110482327,106th & Melody,0, 112  1,953104
112,SU,110482328,106th & Melody,0, 112  1,953104
112,SU,110482329,106th & Melody,0, 112  1,953104
112,SU,110482330,106th & Melody,0, 112  1,953104
112,SU,110482331,106th & Melody,0, 112  1,953104
112,SU,110482332,106th & Melody,0, 112  1,953104
112,SU,110482333,106th & Melody,0, 112  1,953104
112,SU,110482334,106th & Melody,0, 112  1,953104
112,SU,110482335,106th & Melody,0, 112  1,953104
112,SU,110482336,US36 & Broomfield,1, 112  1,953108
112,SU,110482337,US36 & Broomfield,1, 112  1,953108
112,SU,110482338,US36 & Broomfield,1, 112  1,953108
112,SU,110482339,US36 & Broomfield,1, 112  1,953108
112,SU,110482340,US36 & Broomfield,1, 112  1,953108
112,SU,110482341,US36 & Broomfield,1, 112  1,953108
112,SU,110482342,US36 & Broomfield,1, 112  1,953108
112,SU,110482343,US36 & Broomfield,1, 112  1,953108
112,SU,110482344,US36 & Broomfield,1, 112  1,953108
112,SU,110482345,US36 & Broomfield,1, 112  1,953108
112,SU,110482346,US36 & Broomfield,1, 112  1,953108
112,SU,110482347,US36 & Broomfield,1, 112  1,953108
112,WK,110482348,106th & Melody,0, 112  2,953104
112,WK,110482349,106th & Melody,0, 112 18,953104
112,WK,110482350,106th & Melody,0, 112 18,953104
112,WK,110482351,106th & Melody,0, 112 16,953104
112,WK,110482352,106th & Melody,0, 112 18,953104
112,WK,110482353,106th & Melody,0, 228 10,953104
112,WK,110482354,106th & Melody,0, 112 16,953104
112,WK,110482355,106th & Melody,0, 120  5,953104
112,WK,110482356,106th & Melody,0, 228 17,953104
112,WK,110482357,106th & Melody,0, 112  8,953104
112,WK,110482358,106th & Melody,0, 128  4,953104
112,WK,110482359,106th & Melody,0, 228 10,953104
112,WK,110482360,106th & Melody,0, 120  5,953104
112,WK,110482361,106th & Melody,0, 228  3,953104
112,WK,110482362,106th & Melody,0, 228  3,953104
112,WK,110482363,106th & Melody,0,   8  1,953104
112,WK,110482364,106th & Melody,0, 228 11,953104
112,WK,110482365,106th & Melody,0, 120  5,953104
112,WK,110482366,106th & Melody,0, 120 23,953104
112,WK,110482367,106th & Melody,0, 112  8,953103
112,WK,110482368,106th & Melody,0, 128  7,953104
112,WK,110482369,106th & Melody,0, 112  6,953104
112,WK,110482370,106th & Melody,0, 112 18,953104
112,WK,110482371,106th & Melody,0, 120  9,953104
112,WK,110482372,US36 & Broomfield,1, 120  9,953107
112,WK,110482373,US36 & Broomfield,1, 228  3,953107
112,WK,110482374,US36 & Broomfield,1, 120  5,953108
112,WK,110482375,US36 & Broomfield,1, 228 17,953107
112,WK,110482376,US36 & Broomfield,1, 112  6,953108
112,WK,110482377,US36 & Broomfield,1, 112 18,953108
112,WK,110482378,US36 & Broomfield,1, 112 16,953108
112,WK,110482379,US36 & Broomfield,1, 128  4,953107
112,WK,110482380,US36 & Broomfield,1, 228 14,953105
112,WK,110482381,US36 & Broomfield,1, 112 18,953107
112,WK,110482382,US36 & Broomfield,1, 228 10,953107
112,WK,110482383,US36 & Broomfield,1, 228  3,953106
112,WK,110482384,US36 & Broomfield,1, 120 23,953107
112,WK,110482385,US36 & Broomfield,1, 112 18,953107
112,WK,110482386,US36 & Broomfield,1, 120  5,953107
112,WK,110482387,US36 & Broomfield,1,   8  1,953107
112,WK,110482388,US36 & Broomfield,1, 112 16,953107
112,WK,110482389,US36 & Broomfield,1, 228 11,953107
112,WK,110482390,US36 & Broomfield,1, 112  2,953107
112,WK,110482391,US36 & Broomfield,1, 228 10,953106
112,WK,110482392,US36 & Broomfield,1, 112  8,953107
112,WK,110482393,US36 & Broomfield,1, 112  6,953107
112,WK,110482394,US36 & Broomfield,1, 128  7,953107
113B,FR,110482396,Westminster Station,0, 113  2,953112
113B,FR,110482397,Westminster Station,0, 113  2,953112
113B,FR,110482398,Westminster Station,0, 113  2,953112
113B,FR,110482399,Westminster Station,0, 113  2,953112
113B,FR,110482400,Westminster Station,0, 113  1,953112
113B,FR,110482401,Westminster Station,0, 113  2,953112
113B,FR,110482402,Westminster Station,0, 113  1,953112
113B,FR,110482403,Westminster Station,0, 113  2,953112
113B,FR,110482404,Westminster Station,0, 113  1,953112
113B,FR,110482405,Westminster Station,0, 113  2,953112
113B,FR,110482406,Westminster Station,0, 113  1,953112
113B,FR,110482407,Westminster Station,0, 113  2,953112
113B,FR,110482408,Westminster Station,0, 113  2,953112
113B,FR,110482409,Westminster Station,0, 113  2,953112
113B,FR,110482410,Westminster Station,0, 113  2,953112
113B,FR,110482411,Westminster Station,0, 113  2,953112
113B,FR,110482412,Westminster Station,0, 113  2,953112
113B,FR,110482413,Westminster Station,0, 113  2,953112
113B,FR,110482414,Westminster Station,0, 113  2,953112
113B,FR,110482415,Westminster Station,0, 113  1,953112
113B,FR,110482416,Westminster Station,0, 113  2,953112
113B,FR,110482417,Westminster Station,0, 113  1,953112
113B,FR,110482418,Westminster Station,0, 113  2,953112
113B,FR,110482419,Westminster Station,0, 113  1,953112
113B,FR,110482425,Union Station,1, 113  2,953116
113B,FR,110482426,Union Station,1, 113  2,953116
113B,FR,110482427,Union Station,1, 113  2,953116
113B,FR,110482428,Union Station,1, 113  2,953116
113B,FR,110482429,Union Station,1, 113  1,953116
113B,FR,110482430,Union Station,1, 113  2,953116
113B,FR,110482431,Union Station,1, 113  1,953116
113B,FR,110482432,Union Station,1, 113  2,953116
113B,FR,110482433,Union Station,1, 113  1,953116
113B,FR,110482434,Union Station,1, 113  2,953116
113B,FR,110482435,Union Station,1, 113  2,953116
113B,FR,110482436,Union Station,1, 113  2,953116
113B,FR,110482437,Union Station,1, 113  2,953116
113B,FR,110482438,Union Station,1, 113  2,953116
113B,FR,110482439,Union Station,1, 113  2,953116
113B,FR,110482440,Union Station,1, 113  2,953116
113B,FR,110482441,Union Station,1, 113  2,953116
113B,FR,110482442,Union Station,1, 113  1,953116
113B,FR,110482443,Union Station,1, 113  2,953116
113B,FR,110482444,Union Station,1, 113  1,953116
113B,FR,110482445,Union Station,1, 113  2,953116
113B,FR,110482446,Union Station,1, 113  1,953116
113B,FR,110482447,Union Station,1, 113  1,953116
113B,MT,110482449,Westminster Station,0, 113  2,953112
113B,MT,110482450,Westminster Station,0, 113  2,953112
113B,MT,110482451,Westminster Station,0, 113  2,953112
113B,MT,110482452,Westminster Station,0, 113  2,953112
113B,MT,110482453,Westminster Station,0, 113  1,953112
113B,MT,110482454,Westminster Station,0, 113  2,953112
113B,MT,110482455,Westminster Station,0, 113  1,953112
113B,MT,110482456,Westminster Station,0, 113  2,953112
113B,MT,110482457,Westminster Station,0, 113  1,953112
113B,MT,110482458,Westminster Station,0, 113  2,953112
113B,MT,110482459,Westminster Station,0, 113  1,953112
113B,MT,110482460,Westminster Station,0, 113  2,953112
113B,MT,110482461,Westminster Station,0, 113  2,953112
113B,MT,110482462,Westminster Station,0, 113  2,953112
113B,MT,110482463,Westminster Station,0, 113  2,953112
113B,MT,110482464,Westminster Station,0, 113  2,953112
113B,MT,110482465,Westminster Station,0, 113  2,953112
113B,MT,110482466,Westminster Station,0, 113  2,953112
113B,MT,110482467,Westminster Station,0, 113  2,953112
113B,MT,110482468,Westminster Station,0, 113  1,953112
113B,MT,110482469,Westminster Station,0, 113  2,953112
113B,MT,110482470,Westminster Station,0, 113  1,953112
113B,MT,110482471,Westminster Station,0, 113  2,953112
113B,MT,110482472,Westminster Station,0, 113  1,953112
113B,MT,110482478,Union Station,1, 113  2,953116
113B,MT,110482479,Union Station,1, 113  2,953116
113B,MT,110482480,Union Station,1, 113  2,953116
113B,MT,110482481,Union Station,1, 113  2,953116
113B,MT,110482482,Union Station,1, 113  1,953116
113B,MT,110482483,Union Station,1, 113  2,953116
113B,MT,110482484,Union Station,1, 113  1,953116
113B,MT,110482485,Union Station,1, 113  2,953116
113B,MT,110482486,Union Station,1, 113  1,953116
113B,MT,110482487,Union Station,1, 113  2,953116
113B,MT,110482488,Union Station,1, 113  2,953116
113B,MT,110482489,Union Station,1, 113  2,953116
113B,MT,110482490,Union Station,1, 113  2,953116
113B,MT,110482491,Union Station,1, 113  2,953116
113B,MT,110482492,Union Station,1, 113  2,953116
113B,MT,110482493,Union Station,1, 113  2,953116
113B,MT,110482494,Union Station,1, 113  2,953116
113B,MT,110482495,Union Station,1, 113  1,953116
113B,MT,110482496,Union Station,1, 113  2,953116
113B,MT,110482497,Union Station,1, 113  1,953116
113B,MT,110482498,Union Station,1, 113  2,953116
113B,MT,110482499,Union Station,1, 113  1,953116
113B,MT,110482500,Union Station,1, 113  1,953116
113B,SA,110482502,Westminster Station,0, 113  1,953112
113B,SA,110482503,Westminster Station,0, 113  1,953112
113B,SA,110482504,Westminster Station,0, 113  1,953112
113B,SA,110482505,Westminster Station,0, 113  1,953112
113B,SA,110482506,Westminster Station,0, 113  1,953112
113B,SA,110482507,Westminster Station,0, 113  1,953112
113B,SA,110482508,Westminster Station,0, 113  1,953112
113B,SA,110482509,Westminster Station,0, 113  1,953112
113B,SA,110482510,Westminster Station,0, 113  1,953112
113B,SA,110482511,Westminster Station,0, 113  1,953112
113B,SA,110482512,Westminster Station,0, 113  1,953112
113B,SA,110482513,Westminster Station,0, 113  1,953112
113B,SA,110482514,Westminster Station,0, 113  1,953112
113B,SA,110482515,Westminster Station,0, 113  1,953112
113B,SA,110482516,Westminster Station,0, 113  1,953112
113B,SA,110482517,Westminster Station,0, 113  1,953112
113B,SA,110482518,Westminster Station,0, 113  1,953112
113B,SA,110482519,Union Station,1, 113  1,953116
113B,SA,110482520,Union Station,1, 113  1,953116
113B,SA,110482521,Union Station,1, 113  1,953116
113B,SA,110482522,Union Station,1, 113  1,953116
113B,SA,110482523,Union Station,1, 113  1,953116
113B,SA,110482524,Union Station,1, 113  1,953116
113B,SA,110482525,Union Station,1, 113  1,953116
113B,SA,110482526,Union Station,1, 113  1,953116
113B,SA,110482527,Union Station,1, 113  1,953116
113B,SA,110482528,Union Station,1, 113  1,953116
113B,SA,110482529,Union Station,1, 113  1,953116
113B,SA,110482530,Union Station,1, 113  1,953116
113B,SA,110482531,Union Station,1, 113  1,953116
113B,SA,110482532,Union Station,1, 113  1,953116
113B,SA,110482533,Union Station,1, 113  1,953116
113B,SA,110482534,Union Station,1, 113  1,953116
113B,SA,110482535,Union Station,1, 113  1,953116
113B,SU,110482538,Westminster Station,0, 113  1,953112
113B,SU,110482539,Westminster Station,0, 113  1,953112
113B,SU,110482540,Westminster Station,0, 113  1,953112
113B,SU,110482541,Westminster Station,0, 113  1,953112
113B,SU,110482542,Westminster Station,0, 113  1,953112
113B,SU,110482543,Westminster Station,0, 113  1,953112
113B,SU,110482544,Westminster Station,0, 113  1,953112
113B,SU,110482545,Westminster Station,0, 113  1,953112
113B,SU,110482546,Westminster Station,0, 113  1,953112
